Date,Stock,GapSize,MarketCap,OpenAdjusted,OpenUnadjusted,PreVolume,PreRVOL,Pre$Volume,PreHigh,Open/PreHigh,Weekday,GapSizeRel,MaxGain/Gap,PreBreakTime,HODTime,Day1/Gap,Day1,Day2,Overnight,2Day,Volume,$volume,Day1Trade,Day2Trade,OvernightTrade,2DayTrade,Day1TradeCum,Day2TradeCum,OvernightTradeCum,2DayTradeCum,AF6M,AF12M,Price935,Price945,Price1000,Price1100,Price1300,Price1500,Change935/Gap,Change945/Gap,Change1000/Gap,Change1100/Gap,Change1300/Gap,Change1500/Gap
2020-11-24,AREC,36.585365853658544,124697409.82000001,2.24,2.24,6565339.0,2.284902661386105,,2.5,0.6976744186046513,1,3.622892487360695,0.31666666666666643,,09:30:00,0.3666666666666668,0.0982142857142858,0.013080357142857088,0.06281250000000002,0.1741071428571429,18790819.0,40024444.47,0.00982142857142858,0.0013080357142857088,0.006281250000000002,0.01741071428571429,22.109771797815522,7.545910999394938,-2.1057320576643934,27.549950739546002,,,2.37,2.1,2.0297,1.94,1.9195,1.91,0.21666666666666637,-0.23333333333333342,-0.3505000000000001,-0.5000000000000002,-0.5341666666666668,-0.5500000000000002
2020-11-24,IGC,19.047619047619047,75559945.16,1.75,1.75,654949.0,0.2872178708859085,,1.98,0.5490196078431374,1,1.9432013868771991,0.07142857142857148,,09:30:00,0.9642857142857143,0.1542857142857143,-0.045714285714285756,0.0571428571428572,0.16571428571428573,7712706.0,12456020.19,0.01542857142857143,-0.004571428571428576,0.00571428571428572,0.016571428571428574,22.125200369244094,7.541339570823509,-2.1000177719501076,27.56652216811743,,,1.65,1.6687,1.6681,1.566,1.565,1.465,-0.35714285714285743,-0.2903571428571426,-0.29250000000000026,-0.6571428571428569,-0.6607142857142858,-1.0178571428571426
2020-11-24,INPX,16.5217391304348,148266525.60999998,1.34,1.34,2075018.0,0.4540228206300491,,1.69,0.3518518518518521,1,1.349683527995636,0.05263157894736842,,09:30:00,0.7894736842105263,0.11194029850746277,-0.04738805970149245,0.05485074626865664,0.11940298507462696,10422242.0,13184136.13,0.011194029850746278,-0.004738805970149245,0.005485074626865664,0.011940298507462697,22.13639439909484,7.53660076485336,-2.094532697323242,27.57846246662489,,,1.2623,1.275,1.22,1.2074,1.1865,1.2128,-0.4089473684210528,-0.3421052631578953,-0.631578947368421,-0.6978947368421049,-0.8078947368421043,-0.6694736842105257
2020-11-24,OPTT,52.53456221198158,168736982.46,3.31,3.31,5996408.0,0.4590342768867119,,3.56,0.8201438848920866,1,5.79664519250805,1.0087719298245612,09:30:00,09:34:00,0.2543859649122807,0.08761329305135952,-0.10876132930513605,0.06646525679758314,0.045317220543806616,58349947.0,184677582.255,0.008761329305135953,-0.010876132930513606,0.006646525679758314,0.004531722054380662,22.145155728399978,7.525724631922847,-2.0878861716434836,27.582994188679272,,,4.07,4.05,3.62,3.25,3.055,2.95,0.6666666666666669,0.6491228070175435,0.2719298245614035,-0.05263157894736846,-0.22368421052631568,-0.3157894736842104
2020-11-24,PEI,16.470588235294127,101052297.36,0.99,0.99,396216.0,0.06871251865694128,,0.996,0.958904109589041,1,2.7146305629949223,2.2142857142857144,09:33:00,10:47:00,-1.9285714285714286,-0.27272727272727276,0.08080808080808066,0.07070707070707077,-0.12121212121212133,18476174.0,20785695.75,-0.02727272727272728,0.008080808080808067,0.007070707070707078,-0.012121212121212133,22.11788300112725,7.533805440003655,-2.0808154645727766,27.57087297655806,,,1.02,1.04,1.09,1.185,1.07,1.1337,0.21428571428571447,0.35714285714285743,0.7142857142857149,1.3928571428571432,0.5714285714285718,1.0264285714285708
2020-11-24,EXPR,29.496402877697857,103266514.12,1.8,1.8,900146.0,0.10325509357925167,,1.98,0.6949152542372885,1,4.017310830812658,0.04878048780487808,,09:31:00,0.6341463414634144,0.14444444444444446,-0.0555555555555556,0.02222222222222224,0.11111111111111108,13890156.0,23196560.52,0.014444444444444447,-0.00555555555555556,0.002222222222222224,0.011111111111111108,22.132327445571693,7.528249884448099,-2.0785932423505544,27.581984087669174,,,1.72,1.6744,1.645,1.795,1.69,1.545,-0.1951219512195123,-0.30634146341463386,-0.3780487804878048,-0.01219512195121979,-0.2682926829268294,-0.6219512195121952
2020-11-24,SPI,49.906716417910445,283493200.32,16.07,16.07,3334208.0,0.7789384992127815,,18.86,0.6572481572481572,1,3.875539673410716,0.020560747663551298,,09:30:00,0.7831775700934579,0.2607342874922215,-0.053515868077162375,0.0765401369010579,0.283758556316117,14219472.0,198717121.20000002,0.026073428749222152,-0.005351586807716238,0.0076540136901057905,0.028375855631611702,22.158400874320915,7.522898297640383,-2.0709392286604484,27.610359943300786,,,14.4216,12.6826,13.5,13.769,12.6389,12.1578,-0.3081121495327104,-0.6331588785046729,-0.48037383177570103,-0.4300934579439253,-0.6413271028037385,-0.7312523364485982
2020-11-24,TANH,22.89719626168225,140148187.14,26.3,2.63,326519.6,0.024553509390503124,,27.5,0.8032786885245902,1,3.498318421104331,0.5102040816326529,09:30:00,09:31:00,0.8979591836734694,0.16730038022813695,-0.0038022813688212117,0.07984790874524707,0.24334600760456282,29004450.0,699007245.0,0.016730038022813695,-0.0003802281368821212,0.007984790874524706,0.024334600760456283,22.17513091234373,7.5225180695035005,-2.062954437785924,27.634694544061244,,,26.3,23.346,23.25,21.55,22.8,21.111,0.0,-0.6028571428571428,-0.6224489795918366,-0.9693877551020404,-0.714285714285714,-1.0589795918367342
2020-11-24,USEG,15.27377521613833,19687227.21,4.0,4.0,544820.0,0.8794690578048884,,4.44,0.5463917525773195,1,1.7074963674455972,0.9433962264150947,09:44:00,09:46:00,-0.3962264150943397,-0.05249999999999999,-0.010000000000000009,0.014999999999999902,-0.0475000000000001,2321201.0,9528530.105,-0.0052499999999999995,-0.0010000000000000009,0.0014999999999999903,-0.00475000000000001,22.16988091234373,7.5215180695035,-2.061454437785924,27.629944544061242,,,4.23,4.4,4.1593,3.97,4.08,0.0,0.43396226415094435,0.7547169811320764,0.30056603773584917,-0.056603773584905315,0.15094339622641528,
2020-11-25,CASI,15.936254980079688,360677516.46000004,2.91,2.91,29747.0,0.06636069997409999,,2.89,1.0526315789473684,2,2.331490721527645,0.15,09:30:00,09:56:00,0.8249999999999994,0.11340206185567012,0.07216494845360823,-0.01718213058419238,0.16838487972508598,1504151.0,4128894.495,0.011340206185567012,0.007216494845360823,-0.0017182130584192379,0.016838487972508597,22.181221118529297,7.528734564348861,-2.063172650844343,27.646783032033753,,,2.855,2.815,2.8799,0.0,2.68,2.58,-0.1375000000000003,-0.23750000000000027,-0.07524999999999997,,-0.5749999999999994,-0.8249999999999994
2020-11-25,ZKIN,50.28571428571429,59139219.12,2.63,2.63,6131609.0,1.867882110357625,,3.17,0.619718309859155,2,6.02923838591564,0.47727272727272724,,09:42:00,0.3977272727272729,0.13307984790874527,-0.08365019011406852,0.10646387832699612,0.1558935361216729,31788690.0,78041233.95,0.013307984790874527,-0.008365019011406852,0.010646387832699613,0.01558935361216729,22.19452910332017,7.520369545337454,-2.0525262630116434,27.66237238564592,,,2.6148,2.49,2.2912,2.55,2.38,2.24,-0.01727272727272739,-0.15909090909090876,-0.385,-0.090909090909091,-0.2840909090909091,-0.4431818181818179
2020-11-25,ITP,17.245473434253512,72296422.9601,0.79,0.79,1734626.0,1.1508910613609609,,0.95,0.4207096307023902,2,2.037932869750928,0.7925989672977616,,09:31:00,0.5172203098106715,0.07607721518987351,0.04924050632911384,0.012530379746835432,0.13784810126582278,8576907.0,6518016.1861965,0.007607721518987351,0.004924050632911384,0.0012530379746835433,0.01378481012658228,22.202136824839158,7.525293595970365,-2.05127322503696,27.676157195772504,,,0.8013,0.763201,0.778486,0.8006,0.7557,0.7141,0.09724612736660902,-0.23062822719449225,-0.09908777969018946,0.09122203098106657,-0.29518072289156605,-0.6531841652323582
2020-11-25,MTC,106.66666666666669,50491199.99999999,2.48,2.48,17775892.0,1.2126291564317488,,2.49,0.992248062015504,2,8.579772317126357,0.22656250000000003,09:30:00,09:43:00,0.36718750000000017,0.18951612903225815,-0.06048387096774199,0.024193548387096708,0.15322580645161285,142220712.0,319285498.44,0.018951612903225817,-0.0060483870967741995,0.002419354838709671,0.015322580645161286,22.221088437742385,7.519245208873591,-2.04885387019825,27.691479776417665,,,2.4776,2.4599,2.19,2.255,2.215,2.11,-0.0018750000000001404,-0.015703124999999832,-0.22656250000000003,-0.17578125000000006,-0.20703125000000008,-0.28906250000000006
2020-11-25,COCP,21.53846153846155,166671571.04999998,1.58,1.58,5616388.0,0.556392458664833,,1.98,0.41176470588235325,2,2.259272964672573,1.734999999999999,10:52:00,10:55:00,-0.46428571428571386,-0.08227848101265815,-0.15126582278481004,0.0373417721518987,-0.1962025316455695,70046487.0,115226471.115,-0.008227848101265816,-0.015126582278481005,0.00373417721518987,-0.019620253164556952,22.212860589641117,7.50411862659511,-2.0451196929830604,27.671859523253108,,,1.565,1.685,1.7655,1.9,1.73,1.6789,-0.05357142857142901,0.3749999999999999,0.6625,1.1428571428571421,0.5357142857142854,0.35321428571428565
2020-11-25,ANGO,15.579432079815824,555793240.9200001,15.06,,3663.0,0.014699921744888336,,16.467,0.5906313645621187,2,4.409954071795387,0.14285714285714235,,09:30:00,0.3349753694581277,0.04515272244355908,0.009960159362549825,-0.00863213811420976,0.04648074369189914,871801.0,12832910.72,0.004515272244355908,0.0009960159362549824,-0.0008632138114209761,0.004648074369189914,22.217375861885472,7.505114642531365,-2.0459829067944812,27.676507597622297,,,15.02,14.69,14.35,14.44,0.0,14.48,-0.01970443349753739,-0.18226600985221714,-0.349753694581281,-0.30541871921182295,,-0.2857142857142856
2020-11-25,MOXC,17.1875,138250859.39000002,1.5,1.5,788504.0,1.5426114665631614,,1.75,0.46808510638297873,2,1.5846290108233483,0.727272727272727,,09:35:00,0.636363636363636,0.09333333333333327,0.02666666666666669,0.03333333333333336,0.15333333333333332,3273510.0,4681119.300000001,0.009333333333333327,0.002666666666666669,0.003333333333333336,0.015333333333333332,22.226709195218806,7.507781309198031,-2.042649573461148,27.69184093095563,,,1.6481,1.44,1.42,1.34,1.3898,0.0,0.6731818181818178,-0.272727272727273,-0.363636363636364,-0.727272727272727,-0.5009090909090913,
2020-11-25,AIHS,18.978102189780998,90822177.17999999,1.63,1.63,1359726.0,0.32382475616619305,,1.84,0.5531914893617016,2,1.6878773719131825,0.38461538461538525,,10:17:00,0.6153846153846155,0.09815950920245395,0.03680981595092028,-0.0613496932515338,0.07361963190184043,12725228.0,19724103.4,0.009815950920245396,0.0036809815950920284,-0.0061349693251533804,0.007361963190184043,22.23652514613905,7.511462290793124,-2.048784542786301,27.699202894145817,,,1.4958,1.585,1.68,1.61,1.51,0.0,-0.5161538461538461,-0.17307692307692293,0.19230769230769262,-0.0769230769230762,-0.46153846153846145,
2020-11-25,NES,21.777777777777786,38497849.875,2.74,2.56,1400.0,0.025654416682700677,,2.5,1.9599999999999997,2,2.6163497765529566,0.0,09:30:00,09:30:00,0.7448979591836736,0.13321167883211685,-0.01802919708029209,0.005474452554744571,0.12065693430656933,146693.0,375167.34750000003,0.013321167883211686,-0.001802919708029209,0.0005474452554744572,0.012065693430656934,22.249846314022264,7.509659371085094,-2.048237097530827,27.711268587576473,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-11-27,WORX,94.40000000000002,24954587.1,2.43,2.43,36297924.0,3.972038793083779,,2.67,0.8309859154929579,4,8.623494568566032,0.16949152542372856,,09:58:00,0.1779661016949152,0.08641975308641973,0.0,0.049382716049382755,0.1358024691358025,84468360.0,196388937.00000003,0.008641975308641974,0.0,0.004938271604938276,0.01358024691358025,22.258488289330906,7.509659371085094,-2.0432988259258886,27.724848834490054,,,4.72,4.81,5.0,4.62,4.44,0.0,1.9406779661016944,2.016949152542372,2.177966101694915,1.8559322033898302,1.7033898305084745,
2020-11-27,WYY,19.274809160305328,101524802.05999999,12.5,12.5,950548.0,0.8833338057219112,,13.63,0.6412698412698409,4,2.8640593062807373,0.10891089108910924,,09:30:00,0.6881188118811885,0.11120000000000005,0.07120000000000004,-0.04320000000000007,0.13920000000000002,2287047.0,26998589.835,0.011120000000000005,0.007120000000000005,-0.004320000000000007,0.013920000000000002,22.269608289330904,7.516779371085094,-2.0476188259258885,27.738768834490052,,,24.16,23.38,22.9402,23.03,22.22,0.0,5.772277227722774,5.3861386138613865,5.16841584158416,5.212871287128714,4.811881188118813,
2020-11-27,VSTM,17.05882352941177,362550122.09,1.99,1.99,2810718.0,0.8488643118702738,,2.11,0.7073170731707319,4,2.4249985169474595,0.13793103448275795,,09:33:00,0.0,0.0,0.060301507537688495,-0.0703517587939698,-0.010050251256281305,12809694.0,25491291.06,0.0,0.00603015075376885,-0.007035175879396981,-0.0010050251256281306,22.269608289330904,7.522809521838862,-2.0546540018052855,27.737763809364424,,,3.99,3.8002,3.96,3.7836,3.98,0.0,6.896551724137931,6.24206896551724,6.793103448275861,6.184827586206895,6.86206896551724,
2020-11-27,IPDN,20.30075187969924,23618860.44,1.6,1.6,1574514.0,2.382917967208192,,2.06,0.36986301369863,4,1.9272992704125378,0.09259259259259225,,09:30:00,0.4814814814814819,0.08125000000000007,-0.018750000000000017,0.018750000000000017,0.08125000000000007,2291293.0,3517134.7550000004,0.008125000000000007,-0.0018750000000000017,0.0018750000000000017,0.008125000000000007,22.277733289330904,7.520934521838862,-2.0527790018052854,27.745888809364423,,,3.08,2.94,2.9,2.82,2.94,0.0,5.481481481481481,4.962962962962962,4.814814814814814,4.518518518518517,4.962962962962962,
2020-11-30,BTBT,15.664556962025312,559787542.02,7.31,7.31,57987.0,0.04259942050330451,,7.4,0.9166666666666663,0,1.294109969192033,0.8181818181818183,09:56:00,15:24:00,-0.7676767676767688,-0.103967168262654,-0.028727770177838695,0.041039671682626636,-0.09165526675786605,2038045.0,15672566.049999999,-0.0103967168262654,-0.00287277701778387,0.004103967168262663,-0.009165526675786606,22.26733657250464,7.518061744821079,-2.048675034637023,27.736723282688637,,,6.9521,6.9438,7.6101,7.01,0.0,7.88,-0.3615151515151516,-0.36989898989898934,0.3031313131313138,-0.30303030303030304,,0.5757575757575765
2020-11-30,SPCB,84.41224585183456,32765473.84,1.5782,1.5782,12583849.0,2.5987938676154716,,1.83,0.7415315130363377,0,11.044545092302076,0.09939091915836082,,09:34:00,0.5096899224806203,0.2333037637815233,0.03168166265365595,0.025345330122924874,0.29033075655810414,45206949.0,63023007.600899994,0.02333037637815233,0.003168166265365595,0.0025345330122924876,0.029033075655810415,22.29066694888279,7.5212299110864445,-2.0461405016247305,27.765756358344447,,,1.5401,1.47,1.3814,1.2889,1.27,1.21,-0.05274086378737544,-0.1497785160575859,-0.27242524916943534,-0.40047065337763027,-0.42663344407530457,-0.5096899224806203
2020-11-30,IGC,30.00000000000003,116913698.93,2.47,2.47,2710462.0,0.4393922765410516,,2.6,0.814285714285715,0,3.0605421843315916,0.3333333333333331,09:30:00,09:30:00,0.3157894736842107,0.07287449392712557,0.1781376518218623,0.016194331983805682,0.26720647773279355,31221827.0,74307948.25999999,0.0072874493927125574,0.01781376518218623,0.0016194331983805682,0.026720647773279357,22.297954398275504,7.539043676268631,-2.04452106842635,27.792477006117725,,,2.305,2.3367,2.305,2.1749,2.5,2.4181,-0.2894736842105262,-0.23385964912280724,-0.2894736842105262,-0.517719298245614,0.05263157894736805,-0.09105263157894782
2020-11-30,ORMP,24.494382022471918,162246445.2,5.54,5.54,1876986.0,1.1605627330572035,,8.16,0.2938005390835581,0,4.242822120657166,0.036697247706422055,,09:30:00,1.1743119266055049,0.23104693140794227,0.13537906137184108,-0.030685920577617317,0.33574007220216606,7340145.0,35966710.5,0.02310469314079423,0.013537906137184108,-0.003068592057761732,0.033574007220216605,22.3210590914163,7.552581582405815,-2.0475896604841117,27.826051013337942,,,5.15,4.87,4.94,4.65,4.485,4.3176,-0.3577981651376144,-0.6146788990825688,-0.55045871559633,-0.8165137614678897,-0.9678899082568806,-1.1214678899082573
2020-11-30,HOOK,22.673893405600708,347522950.0,13.58,13.58,1607.0,0.020313872719113623,,13.0,1.3005181347150259,0,3.1399215053644918,0.023904382470119723,09:30:00,09:35:00,0.7888446215139444,0.14580265095729017,0.036818851251840944,-0.02945508100147278,0.15316642120765833,437518.0,5508351.62,0.014580265095729017,0.0036818851251840946,-0.0029455081001472784,0.015316642120765833,22.33563935651203,7.556263467530999,-2.050535168584259,27.841367655458708,,,13.12,12.8157,0.0,12.0,11.955,11.76,-0.1832669322709167,-0.3045019920318727,,-0.6294820717131475,-0.6474103585657371,-0.7250996015936256
2020-11-30,ELYS,17.224880382775144,58244830.0,2.45,2.45,464273.0,0.20698454529542643,,2.81,0.5000000000000008,0,1.8026544094132964,0.389166666666666,,14:05:00,-0.13888888888888828,-0.020408163265306048,-0.02040816326530623,-0.028571428571428505,-0.06938775510204079,2577387.0,6379032.825,-0.002040816326530605,-0.002040816326530623,-0.0028571428571428506,-0.006938775510204079,22.3335985401855,7.554222651204468,-2.0533923114414017,27.834428879948504,,,2.27,2.285,2.37,2.2,2.35,2.47,-0.5,-0.45833333333333304,-0.2222222222222222,-0.6944444444444439,-0.2777777777777778,0.05555555555555555
2020-11-30,CAAS,95.822454308094,323943648.0,7.5,7.5,5655304.0,0.5818717921475957,,7.75,0.9362244897959185,0,17.548336759577744,0.8174386920980926,14:41:00,15:59:00,-0.8174386920980926,-0.4,0.5106666666666667,-0.26799999999999996,-0.1573333333333333,93870954.0,844838586.0,-0.04000000000000001,0.05106666666666668,-0.026799999999999997,-0.015733333333333332,22.2935985401855,7.605289317871135,-2.080192311441402,27.81869554661517,,,6.875,6.55,6.5,6.1203,6.44,8.3905,-0.17029972752043598,-0.2588555858310627,-0.2724795640326976,-0.3759400544959127,-0.2888283378746593,0.242643051771117
2020-11-30,NM,26.728110599078335,70553826.0,2.75,2.75,96774.0,0.3628410891456621,,2.87,0.828571428571428,0,3.244705257581114,0.5862068965517239,10:30:00,11:00:00,-0.08620689655172382,-0.01818181818181812,-0.007272727272727279,0.0,-0.025454545454545396,1862795.0,5169256.125,-0.001818181818181812,-0.0007272727272727279,0.0,-0.00254545454545454,22.29178035836732,7.604562045143862,-2.080192311441402,27.816150092069716,,,2.63,2.7,2.6545,3.0502,0.0,2.695,-0.2068965517241381,-0.08620689655172382,-0.16465517241379293,0.5175862068965513,,-0.09482758620689681
2020-12-01,CTEK,15.999999999999993,18724188.16,1.74,1.74,323.0,0.003090160946679895,,1.54,6.000000000000009,1,2.5462640743681084,0.0,09:30:00,09:30:00,1.3333333333333337,0.18390804597701152,0.0,-0.005747126436781614,0.17816091954022992,53851.0,85084.58,0.018390804597701153,0.0,-0.0005747126436781615,0.01781609195402299,22.31017116296502,7.604562045143862,-2.08076702408508,27.83396618402374,,,0.0,0.0,1.49,0.0,0.0,0.0,,,-1.0416666666666667,,,
2020-12-01,CAAS,19.14285714285715,267793415.67999998,12.51,12.51,7161290.0,0.5017311089107424,,13.94,0.5843023255813958,1,3.505705485305758,0.588955223880597,,10:05:00,1.9054726368159207,0.3061550759392486,-0.03605915267785766,0.0680335731414868,0.33812949640287776,45621895.0,483363977.525,0.030615507593924864,-0.0036059152677857666,0.00680335731414868,0.033812949640287776,22.340786670558945,7.600956129876076,-2.0739636667709314,27.86777913366403,,,11.52,11.34,11.36,11.12,9.12,8.99,-0.49253731343283597,-0.582089552238806,-0.5721393034825873,-0.6915422885572143,-1.686567164179105,-1.7512437810945274
2020-12-01,CAAP,17.19745222929936,721149056.38,3.68,3.68,13907.0,0.006397506761843093,,3.69,0.9818181818181823,1,2.9897332976773567,3.5370370370370363,09:32:00,10:32:00,-1.5,-0.22010869565217392,-0.09510869565217381,0.0869565217391305,-0.2282608695652172,18590304.0,75941391.84,-0.022010869565217393,-0.009510869565217381,0.00869565217391305,-0.022826086956521722,22.318775800993727,7.591445260310858,-2.0652680145970184,27.84495304670751,,,3.855,4.23,4.068,4.66,4.6469,4.45,0.32407407407407374,1.018518518518519,0.7185185185185174,1.8148148148148147,1.7905555555555543,1.4259259259259258
2020-12-01,ONTX,30.655172413793117,7781734.7175,5.6835,0.3789,807549.067,0.03853122434131451,,7.05,0.493888888888889,1,3.162972084823563,0.7322834645669285,,11:18:00,0.07199100112485941,0.016891000263921895,0.007653734494589578,0.14937978358405915,0.1739245183425706,134568418.0,758360319.639,0.0016891000263921895,0.0007653734494589579,0.014937978358405915,0.017392451834257062,22.32046490102012,7.592210633760318,-2.0503300362386123,27.862345498541767,,,5.373,5.382,5.9265,5.9055,5.9894,5.8095,-0.2328458942632171,-0.22609673790776197,0.18222722159729982,0.1664791901012369,0.22939632545931699,0.09448818897637748
2020-12-01,HEXO,17.85714285714286,380662117.16,5.28,1.32,3301484.0,0.09442538106138522,,5.8,0.6060606060606065,1,2.361874538949728,0.05000000000000006,,09:30:00,1.2500000000000002,0.1893939393939394,-0.06060606060606049,-0.015151515151515164,0.11363636363636373,143280027.0,684878529.0600001,0.01893939393939394,-0.006060606060606049,-0.0015151515151515165,0.011363636363636374,22.339404294959515,7.586150027699712,-2.051845187753764,27.873709134905404,,,4.74,4.958,4.836,4.26,4.3556,4.22,-0.6750000000000002,-0.4025000000000002,-0.555,-1.2750000000000008,-1.1555000000000006,-1.3250000000000008
2020-12-01,KRP,16.89750692520775,538007286.87,8.44,8.44,11022.0,0.04917350412746029,,8.9,0.7261904761904758,1,4.222704435457561,0.01639344262295193,,09:40:00,0.05737704918032811,0.008293838862559275,0.010663507109004723,-0.11492890995260671,-0.09597156398104272,852999.0,7169456.595,0.0008293838862559275,0.0010663507109004724,-0.011492890995260671,-0.009597156398104273,22.34023367884577,7.587216378410612,-2.0633380787490245,27.8641119785073,,,8.2205,8.27,8.29,8.2301,0.0,0.0,-0.1799180327868853,-0.13934426229508193,-0.12295081967213146,-0.1720491803278683,,
2020-12-01,JAGX,64.73278079451272,21110571.1,1.7292,0.5764,8365606.6668,0.16809773406179215,,1.974,0.7351509250243429,1,5.725316581057015,0.6737306843267105,09:48:00,09:51:00,0.522737306843267,0.205412907702984,-0.03903539208882727,0.12491325468424716,0.2912907702984039,268841909.0,417135106.0044,0.0205412907702984,-0.003903539208882727,0.012491325468424717,0.02912907702984039,22.36077496961607,7.583312839201729,-2.0508467532805996,27.89324105553714,,,1.6608,1.833,1.998,1.5843,1.4679,1.5303,-0.10066225165562917,0.1527593818984546,0.3955849889624723,-0.21324503311258283,-0.38454746136865353,-0.29271523178807957
2020-12-01,FSTX,24.466571834992877,162727257.66,8.75,8.75,18874.0,,,9.02,0.8643216080402009,1,2.796706692475787,0.7267441860465117,11:03:00,11:06:00,0.5000000000000002,0.09828571428571432,-0.15428571428571425,-0.09485714285714297,-0.15085714285714288,742507.0,6177658.24,0.009828571428571433,-0.015428571428571425,-0.009485714285714299,-0.015085714285714289,22.37060354104464,7.567884267773158,-2.060332467566314,27.878155341251425,,,8.4627,0.0,7.88,8.57,0.0,8.5706,-0.1670348837209303,,-0.5058139534883722,-0.10465116279069753,,-0.10430232558139498
2020-12-01,ZOM,21.016949152542374,175499135.0388,0.1785,0.1785,20498870.0,0.16980332214756208,,0.184,0.8493150684931504,1,2.0891863191539977,1.0161290322580645,10:01:00,10:14:00,-0.019354838709677975,-0.0033613445378152225,0.062184873949579826,-0.11708683473389357,-0.05826330532212897,295036071.0,52752449.4948,-0.00033613445378152226,0.006218487394957983,-0.011708683473389358,-0.005826330532212897,22.37026740659086,7.5741027551681155,-2.0720411510397034,27.872329010719213,,,0.17935,0.173699,0.1829,0.186133,0.1754,0.1782,0.02741935483871024,-0.15487096774193548,0.14193548387096822,0.24622580645161293,-0.09999999999999973,-0.00967741935483854
2020-12-01,CRBP,30.327868852459016,181584777.45,1.59,1.59,6520713.0,1.2119278126108004,,2.67,0.25517241379310346,1,4.445366404746015,0.027027027027027042,,09:30:00,0.3783783783783786,0.08805031446540888,0.025157232704402538,0.05031446540880494,0.16352201257861634,26056964.0,39606585.28,0.008805031446540889,0.002515723270440254,0.005031446540880494,0.016352201257861635,22.3790724380374,7.576618478438556,-2.067009704498823,27.888681211977076,,,1.4273,1.49,1.4692,1.39,1.3489,1.435,-0.4397297297297298,-0.27027027027027045,-0.3264864864864864,-0.5405405405405409,-0.6516216216216216,-0.41891891891891886
2020-12-02,AHT,16.113744075829374,78206193.45,24.5,2.45,147218.0,0.01551344586807634,,28.8,0.44155844155844143,2,2.42530393170964,0.35294117647058815,,11:40:00,0.4117647058823527,0.057142857142857086,-0.12653061224489787,0.0,-0.06938775510204079,12923083.0,307569375.40000004,0.005714285714285709,-0.012653061224489788,0.0,-0.006938775510204079,22.384786723751688,7.5639654172140665,-2.067009704498823,27.881742436466872,,,24.0,22.635,23.05,23.45,23.55,23.489,-0.14705882352941183,-0.5485294117647056,-0.4264705882352941,-0.30882352941176505,-0.27941176470588225,-0.2973529411764705
2020-12-02,NAOV,152.50387924954154,30741472.3,1.79,1.79,37324115.0,1.9696055714990532,,1.87,0.9310998191370252,2,18.475185699915343,0.5087410970308017,09:30:00,09:41:00,0.6382388308204605,0.3854748603351955,-0.05027932960893847,0.033519553072625725,0.36871508379888274,177654563.0,256710843.535,0.038547486033519554,-0.005027932960893847,0.003351955307262573,0.03687150837988828,22.423334209785207,7.558937484253173,-2.0636577491915604,27.91861394484676,,,2.07,0.0,0.0,1.9089,1.525,1.0599,0.25899546757931713,,,0.10998057533993154,-0.2451207103875683,-0.6753306817130699
2020-12-02,CLRB,20.13201320132014,119147464.8,1.82,1.82,399645.0,0.16750026666677842,,1.82,1.0,2,2.562915108504412,1.049180327868852,09:30:00,11:10:00,-0.42622950819672073,-0.07142857142857137,-0.18131868131868134,-0.027472527472527496,-0.2802197802197802,14851660.0,27995379.1,-0.007142857142857137,-0.018131868131868133,-0.0027472527472527496,-0.028021978021978023,22.41619135264235,7.540805616121305,-2.066405001938813,27.890591966824783,,,1.73,1.735,1.69,1.825,1.75,1.8499,-0.29508196721311486,-0.2786885245901637,-0.42622950819672145,0.016393442622950463,-0.22950819672131156,0.09803278688524597
2020-12-02,TG,27.3275082856282,727146909.8000001,21.13,21.13,81987.0,0.27222216319450904,,22.41,0.7798796216680997,2,8.155059708809706,0.2469680264608602,,14:14:00,-0.09261300992282287,-0.019876952200662646,0.025082820634169483,-0.01798390913393275,-0.012778040700425914,1943618.0,41476808.12,-0.0019876952200662645,0.0025082820634169485,-0.001798390913393275,-0.0012778040700425915,22.414203657422284,7.543313898184722,-2.0682033928522063,27.88931416275474,,,20.99,20.65,20.72,21.75,21.23,21.68,-0.03087100330760762,-0.10584343991179722,-0.09040793825799341,0.13671444321940485,0.022050716648291384,0.12127894156560104
2020-12-03,SXTC,31.54975530179445,5891773.173,1.6128,0.4032,1882059.0,0.29770848372189107,,1.88,0.5914373088685014,3,2.7263497020842706,0.5356773526370218,,10:30:00,0.24508790072388828,0.058779761904761904,0.017609126984126974,0.0731646825396826,0.14955357142857148,40768809.0,63819493.6086,0.00587797619047619,0.0017609126984126974,0.00731646825396826,0.014955357142857149,22.42008163361276,7.5450748108831345,-2.060886924598238,27.904269519897596,,,1.5596,1.4352,1.52,1.54,1.5147,1.4486,-0.13753877973112696,-0.4591520165460185,-0.2399172699069286,-0.18821096173733187,-0.25361944157187194,-0.42450879007238856
2020-12-03,OBAS,20.68617558022201,57900441.6,11.96,11.96,0.0,0.0,,,,3,6.866897075354109,0.14146341463414588,,10:37:00,0.41951219512195165,0.07190635451505026,-0.04382943143812713,-0.03142140468227424,-0.003344481605351099,757.0,8728.210000000001,0.007190635451505026,-0.004382943143812713,-0.0031421404682274237,-0.00033444816053510994,22.427272269064265,7.540691867739322,-2.064029065066465,27.90393507173706,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
